has_webRequest,has_all_urls,has_cookies,has_clipboardRead,has_nativeMessaging,has_tabs,has_history,has_downloads,has_storage,has_background_script,has_content_scripts,host_permission_count,total_permission_count,content_script_entropy,has_webRequestBlocking,has_scripting,has_management,has_webNavigation,has_contextMenus,has_proxy,has_declarativeNetRequest,web_accessible_resources,eval_count,atob_count,function_ctor_count,xhr_fetch_count,websocket_count,exec_script_count,keydown_listener,cookie_in_code,long_string_count,hex_escape_count,external_url_count,label
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.43,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,3,0,2,YES,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.29,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,3,0,6,YES,0,0,0,3,BENIGN
YES,YES,YES,NO,NO,YES,YES,NO,YES,YES,YES,0,15,4.81,YES,NO,NO,YES,YES,YES,NO,YES,0,0,4,0,0,0,YES,0,4,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,3,4.07,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,2,0,0,YES,0,0,0,3,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,4.81,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,1,NO,1,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.44,NO,NO,NO,NO,YES,NO,NO,YES,1,0,1,1,0,0,YES,4,0,3,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,0,5.3,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,0,7,5.27,NO,NO,NO,NO,YES,NO,NO,NO,0,0,7,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.39,NO,NO,NO,NO,NO,NO,NO,YES,9,0,2,0,0,0,YES,0,0,0,5,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,10,4.93,YES,NO,NO,YES,YES,NO,NO,YES,0,0,0,0,0,2,YES,0,1,0,10,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,4.26,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,3,0,1,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4.95,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
YES,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,9,5.46,YES,NO,NO,NO,YES,NO,NO,NO,0,0,0,2,0,0,YES,0,0,0,7,BENIGN
NO,YES,NO,NO,NO,NO,YES,NO,YES,YES,YES,0,4,5.24,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,3,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.04,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,YES,YES,YES,YES,YES,NO,0,19,5.46,NO,NO,YES,NO,YES,NO,NO,NO,0,0,0,0,0,2,NO,0,0,0,13,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,3,5.3,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,11,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.34,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,1,0,0,YES,0,0,0,2,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.42,YES,NO,NO,NO,NO,NO,NO,YES,0,0,1,0,0,0,YES,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,4.91,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,2,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.34,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,7,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.08,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
YES,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,10,5.36,YES,NO,NO,YES,NO,NO,NO,NO,0,0,3,1,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,3.93,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.33,NO,NO,NO,NO,YES,NO,NO,YES,1,0,2,1,0,0,NO,0,0,0,40,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.41,NO,NO,NO,NO,YES,NO,NO,YES,0,2,0,2,0,2,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,3,5.44,NO,NO,NO,NO,NO,NO,NO,YES,9,0,2,0,0,1,YES,0,0,0,5,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,6,5.32,NO,NO,NO,NO,YES,NO,NO,YES,0,0,2,0,0,0,YES,0,0,0,1,BENIGN
YES,YES,NO,NO,YES,YES,NO,NO,YES,YES,NO,0,11,5.55,YES,NO,NO,NO,YES,NO,NO,NO,3,6,1,0,0,2,YES,0,0,0,7,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,14,5.5,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,2,0,0,YES,4,0,0,5,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,8,4.78,YES,NO,NO,NO,YES,NO,NO,YES,0,1,0,2,0,2,NO,0,2,0,16,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.57,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,36,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,5,5.17,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,4,0,0,NO,0,0,0,4,BENIGN
YES,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,0,10,5.27,NO,NO,NO,YES,NO,NO,NO,YES,0,0,1,4,0,0,YES,0,0,0,7,BENIGN
YES,NO,NO,NO,NO,YES,NO,YES,YES,YES,YES,0,6,5.01,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,5,0,1,YES,0,0,0,17,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,NO,0,8,4.6,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,NO,6,0,0,1,BENIGN
NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,NO,0,5,4.81,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,3,0,5,YES,0,0,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.04,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,0,2,5.44,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,0,4.96,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,YES,NO,NO,NO,NO,NO,YES,NO,0,2,5.33,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,NO,NO,0,2,4.72,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,1,BENIGN
NO,NO,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.28,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,1,0,0,YES,2,0,0,7,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.15,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.18,NO,NO,NO,NO,NO,NO,NO,NO,0,0,3,0,0,1,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.33,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,8,0,0,YES,0,0,0,3,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,3,4.6,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,3.99,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,1,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,4,5.25,NO,NO,NO,NO,NO,NO,NO,NO,0,0,2,0,0,0,NO,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,NO,0,6,5.31,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,5,5.39,NO,NO,NO,NO,NO,NO,NO,YES,0,0,3,6,0,0,YES,0,0,0,10,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,3,4.63,NO,NO,NO,YES,NO,NO,NO,YES,0,0,0,2,0,31,YES,3,0,0,21,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,10,5.46,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,0,0,0,NO,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,2,5.3,NO,NO,NO,NO,NO,NO,NO,NO,1,0,0,0,0,0,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,1,5.41,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.07,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,1,0,0,NO,1,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,4.92,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,1,NO,0,0,0,0,BENIGN
NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,NO,0,4,4.82,NO,NO,NO,NO,YES,NO,NO,NO,0,0,1,11,0,0,NO,0,0,0,11,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,5,5.33,YES,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,2,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0.0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,2,5.39,NO,NO,NO,NO,NO,NO,NO,NO,0,0,9,0,0,0,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,3,5.41,NO,NO,NO,NO,NO,NO,NO,YES,0,1,0,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,1,5.43,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,2,5.32,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,2,NO,0,0,0,12,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,5.02,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,4,5.72,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,2,0,0,NO,0,2,0,2,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,11,5.26,NO,NO,YES,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,6,0,41,BENIGN
YES,NO,YES,NO,NO,NO,NO,NO,YES,YES,YES,0,6,5.33,YES,NO,NO,NO,NO,NO,NO,NO,0,1,0,0,0,0,NO,1,0,0,5,BENIGN
YES,NO,NO,NO,NO,NO,NO,YES,NO,YES,YES,0,5,5.41,YES,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,8,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.4,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0.0,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,4.81,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,0,5.37,NO,NO,NO,NO,NO,NO,NO,YES,7,0,2,16,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,0,4,5.31,NO,NO,NO,NO,NO,NO,NO,YES,0,0,7,0,0,1,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,YES,YES,NO,NO,YES,YES,NO,0,8,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,2,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,NO,0,1,4.92,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,1,5.29,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,2,5.06,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,YES,NO,YES,NO,NO,NO,NO,NO,YES,NO,0,3,5.25,NO,NO,NO,NO,NO,NO,NO,NO,1,0,0,0,0,1,YES,0,0,0,3,BENIGN
YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,4,4.77,YES,NO,NO,NO,YES,NO,NO,YES,0,1,0,3,0,0,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,NO,1,2,4.65,NO,NO,NO,NO,NO,NO,NO,NO,0,3,0,6,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.32,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,0,0,2,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,4,4.36,NO,NO,NO,NO,YES,NO,NO,NO,0,0,2,0,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,5.44,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,8,5.49,NO,NO,NO,NO,YES,NO,NO,NO,0,0,1,2,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,2,5.37,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,2,0,0,NO,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,5,5.62,NO,NO,NO,NO,YES,NO,NO,YES,0,0,1,2,0,0,YES,0,2,0,28,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,7,5.32,NO,NO,NO,YES,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
YES,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,4.53,NO,NO,NO,NO,NO,NO,NO,NO,4,0,0,10,0,0,NO,0,0,0,19,BENIGN
YES,YES,YES,NO,NO,YES,YES,NO,YES,YES,YES,0,10,5.47,YES,NO,NO,YES,NO,NO,NO,YES,0,0,4,4,0,0,NO,4,1,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.39,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,2,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,4,5.18,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,1,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,3,4.83,NO,NO,NO,NO,YES,NO,NO,YES,0,1,0,7,0,0,NO,0,0,0,4,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.32,NO,NO,NO,NO,NO,NO,NO,YES,0,0,1,0,0,2,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,NO,0,6,5.39,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,5,5.13,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,1,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,5.32,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,1,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,5,5.07,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,0,0,0,16,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,0,4.28,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.29,NO,NO,NO,NO,YES,NO,NO,NO,0,0,0,1,0,0,YES,0,0,0,4,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.32,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,10,YES,0,0,0,15,BENIGN
NO,YES,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,5.39,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,3,5.07,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,18,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,0,1,5.34,NO,NO,NO,NO,NO,NO,NO,NO,0,2,10,3,0,1,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.35,NO,NO,NO,NO,NO,NO,NO,YES,0,0,4,0,0,0,YES,0,0,0,3,BENIGN
YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,YES,0,8,5.62,YES,NO,NO,YES,NO,NO,NO,YES,0,0,0,2,0,3,NO,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,4.83,NO,NO,NO,NO,NO,NO,NO,NO,0,0,3,0,0,0,NO,0,0,0,10,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,5.34,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,6,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,5.32,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,6,BENIGN
NO,NO,NO,NO,YES,NO,NO,NO,NO,YES,YES,0,4,5.58,NO,NO,NO,NO,NO,NO,NO,YES,0,8,0,0,0,0,NO,0,0,0,1,BENIGN
YES,YES,YES,NO,NO,YES,NO,NO,YES,YES,YES,0,8,5.4,NO,NO,NO,YES,NO,NO,NO,YES,0,0,2,0,0,0,YES,0,0,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.33,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,5,4.83,NO,NO,NO,YES,NO,NO,NO,YES,3,1,0,5,0,0,YES,0,0,0,10,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.34,YES,NO,NO,NO,NO,NO,NO,YES,0,0,1,0,0,0,YES,0,1,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,7,5.92,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,YES,0,0,0,17,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,0,4,5.17,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,YES,0,1,0,9,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,5.15,NO,NO,NO,NO,NO,NO,NO,YES,0,0,2,0,0,0,YES,0,0,0,29,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,5,5.3,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,6,0,0,YES,0,0,0,13,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.23,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,2,1,0,NO,0,0,0,15,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,7,4.99,NO,NO,NO,NO,NO,NO,NO,YES,0,2,0,6,0,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,NO,0,3,4.75,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,3,0,0,NO,0,2,0,5,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,4,5.24,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,6,0,1,YES,0,0,0,2,BENIGN
YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,4,5.28,YES,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,2,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,0,5.31,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,5.29,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,YES,0,0,0,9,BENIGN
YES,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,11,5.09,YES,NO,NO,YES,YES,NO,NO,YES,0,0,0,4,0,1,NO,0,0,0,31,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,0,0,5.31,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,0,YES,1,0,0,15,BENIGN
NO,NO,YES,NO,NO,NO,NO,NO,NO,YES,NO,0,3,4.98,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,2,4.65,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,1,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,2,5.1,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,2,5.54,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,10,4.73,NO,NO,NO,NO,YES,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,6,BENIGN
NO,NO,NO,NO,YES,NO,NO,NO,YES,YES,YES,0,3,5.1,NO,NO,NO,NO,NO,NO,NO,YES,0,1,0,0,0,0,YES,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,NO,YES,NO,0,1,5.41,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,1,0,YES,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,1,5.4,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,3,BENIGN
NO,NO,NO,NO,NO,YES,NO,YES,YES,YES,NO,0,8,4.91,NO,NO,NO,YES,YES,NO,NO,YES,0,1,0,4,0,1,NO,2,0,2,19,BENIGN
NO,YES,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,4,5.48,NO,NO,NO,NO,NO,NO,NO,NO,0,0,1,0,0,1,YES,0,0,0,7,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,NO,YES,0,1,5.28,NO,NO,NO,NO,NO,NO,NO,NO,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,0,2,4.91,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,1,BENIGN
NO,NO,NO,NO,NO,NO,NO,YES,YES,YES,YES,0,71,4.3,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,7,0,0,YES,2,1,0,16,BENIGN
NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,YES,0,1,4.83,NO,NO,NO,NO,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,0,BENIGN
NO,NO,NO,NO,NO,YES,NO,NO,YES,YES,YES,0,6,5.1,NO,NO,NO,YES,NO,NO,NO,YES,0,0,0,0,0,0,NO,0,0,0,17,BENIGN
