label,request_count,iat_mean_ms,iat_cv,iat_bowley_skewness,iat_mad_ms
0,38,3128.9483,1.465164,0.374211,3092.1927
0,35,3522.8111,1.364447,0.295442,3242.1112
0,12,5458.61,3.313683,0.818036,12200.425
0,6,645.9514,2.037297,0.568758,887.6387
0,22,4542.4358,1.094757,0.091513,3354.1952
0,6,10.0912,1.49453,0.402712,10.1725
0,14,6539.4707,3.593563,0.845767,15850.75
0,19,3348.0042,1.430396,0.3304,3230.1607
0,6,12.1852,1.36992,0.222454,11.2593
0,14,428.4974,3.514755,0.842498,1015.8397
0,10,608.3242,2.633601,0.75007,1080.6051
0,45,2.6919,2.565598,0.777897,4.6583
0,33,3709.5173,1.27611,0.258118,3192.9159
0,36,19.3087,3.434048,0.898455,44.724
0,30,718.1557,3.582484,0.856369,1735.3408
0,9,1055.6475,2.76049,0.74464,1965.5633
0,42,2809.6578,1.59105,0.438069,3015.2218
0,15,363.8114,3.602247,0.852012,883.958
0,13,24.4666,1.76753,0.495602,29.169
0,79,808.8506,3.274222,0.838231,1786.3165
0,13,166.7614,3.385442,0.829779,380.7965
0,8,9.6123,1.661542,0.422416,10.7726
0,6,12.0904,1.369516,0.217188,11.1684
0,42,2819.2618,1.586485,0.437255,3016.8466
0,20,92.9489,1.862009,0.70165,116.7369
0,6,5916.9934,2.15003,0.589052,8580.7948
0,48,2508.5776,4.743724,0.914674,8026.55
0,11,560.2015,2.970862,0.788416,1122.5576
0,16,145.4725,3.527775,0.854519,346.1496
0,6,12.1154,1.387037,0.289762,11.3346
0,211,99.2584,7.453305,0.98062,498.9973
0,15,7.767,1.706819,0.517689,8.9418
0,75,1563.3943,2.300799,0.688304,2426.214
0,290,406.0862,4.722697,0.918994,1293.5709
0,61,21.9575,3.055928,0.829357,45.2592
0,39,172.0458,4.648102,0.930691,539.3887
0,22,373.7552,2.55622,0.813496,644.4176
0,21,28.587,1.852021,0.708379,35.7105
0,75,315.2285,4.256235,0.936922,904.9676
0,8,4300.3533,1.236221,0.140328,3585.7671
0,8,4.5427,1.594862,0.403913,4.8868
0,6,12.4588,1.369746,0.221147,11.5106
0,41,2897.239,1.559322,0.425469,3047.2069
0,28,2233.8114,1.891111,0.561998,2849.3481
0,15,19.3966,1.869478,0.554609,24.4584
0,14,8.9998,1.515778,0.444365,9.2014
0,8,862.5003,1.533705,0.444043,892.2427
0,10,1537.8514,2.16432,0.686123,2245.0075
0,19,110.9336,3.447996,0.864713,257.9953
0,16,398.9664,3.766467,0.863163,1013.5669
0,16,357.5575,3.192155,0.839934,769.8601
0,11,504.3005,3.092835,0.795955,1052.03
0,13,7.4615,1.318953,0.358,6.638
0,13,481.9163,3.100614,0.815404,1007.8624
0,18,22.753,2.078874,0.628368,31.9043
0,5,4.492,1.61141,0.422877,4.8823
0,50,2246.2992,1.85601,0.548467,2812.0942
0,53,2253.2348,1.830353,0.549353,2781.7836
0,38,54054.2519,0.967979,0.19969,20000.377
0,18,12.4394,1.364362,0.392593,11.4475
0,8,30.8267,2.23157,0.666054,46.4002
0,20,96.0686,1.317167,0.483653,85.3501
0,138,338.1777,5.194739,0.932478,1184.9245
0,22,905.3415,3.006242,0.818047,1835.7703
0,30,2133.3459,1.92165,0.573332,2765.1429
0,85,15.8125,6.636224,0.966663,70.779
0,7,223.8,2.447944,0.666506,369.5248
0,13,69.1362,1.801949,0.499304,84.0291
0,10,581.1552,2.673849,0.753731,1048.12
0,6,10.1752,1.415469,0.335454,9.7146
0,13,420.7862,3.307832,0.826118,938.8299
0,15,396.7376,3.61854,0.852632,968.3194
0,34,3508.9816,1.356904,0.298205,3211.5304
0,7,11.6995,1.411526,0.292468,11.1388
0,14,18.9838,1.400497,0.515345,17.9327
0,19,56.646,1.489351,0.626347,56.9047
0,6,213.0806,2.177335,0.591916,312.9328
0,41,2891.547,1.562198,0.421691,3046.8299
0,25,1617.2886,4.877173,0.916203,5320.3187
0,25,13.2751,1.904397,0.713769,17.0521
0,16,678.2021,3.802314,0.864357,1739.3586
0,33,3687.8443,1.307001,0.276899,3251.1013
0,14,16.4805,1.042656,0.179517,11.5903
0,9,1254.2486,2.817407,0.749145,2383.4998
0,6,200.839,1.365716,0.199955,185.0079
0,8,3.5583,2.59861,0.710126,6.2368
0,31,3846.801,1.261606,0.23064,3273.4486
0,6,0.1466,0.977236,0.636364,0.003
0,35,3412.8057,1.380733,0.319142,3178.3602
0,8,5.4914,1.766882,0.542579,6.5445
0,28,8.909,1.996927,0.643346,11.9998
0,16,3069.1571,1.493767,0.386174,3092.3168
0,30,3986.384,1.224127,0.210624,3291.4518
0,85,21.2901,4.088334,0.942124,58.7092
0,9,7912.4147,2.55295,0.726214,13624.9
0,45,2643.6242,1.656164,0.471276,2953.1471
0,31,3844.946,1.26048,0.230904,3268.9483
0,6,836.1564,2.211126,0.596395,1247.0476
0,6,28.759,1.797179,0.517641,34.8616
0,21,3071.1664,1.524997,0.397818,3159.0342
0,6,1047.0694,1.315453,0.30371,929.0363
0,7,12.8355,1.229948,0.21575,10.6483
0,93,1254.4803,2.61716,0.749002,2214.502
0,31,54333.3854,1.231597,0.4666,20000.83
0,301,165.0239,7.371842,0.967643,820.5497
0,15,0.0857,2.650827,0.807553,0.1533
0,29,4192.6992,3.648813,0.856438,10318.7527
0,12,11.6434,1.577943,0.424414,12.3923
0,22,3106.3209,1.451006,0.378737,3040.1666
0,21,3041.8809,1.531209,0.391632,3141.6565
0,17,639.9778,3.883348,0.871477,1676.3056
0,100,672.5825,3.587945,0.865484,1627.6958
0,34,3568.7989,3.97893,0.878818,9577.9
0,10,122.2889,2.734808,0.758585,225.5775
0,30,3979.0624,1.225739,0.204196,3289.7337
0,60,1957.0387,2.010419,0.608617,2653.7989
0,22,72.8585,1.299485,0.514272,63.8607
0,6,1091.0174,2.179481,0.59172,1603.8612
0,17,24.0351,1.488001,0.562832,24.123
0,6,385.8734,1.999892,0.968254,0.002
0,29,1089.59,2.872787,0.78424,2111.293
0,40,2976.2091,1.511837,0.404759,3034.9423
0,6,6.2774,2.154997,0.588157,9.1245
0,6,9.4536,1.402697,0.318139,8.9442
0,6,9.6558,1.445033,0.366115,9.4113
0,8,97.0947,2.433513,0.692966,159.3717
0,79,1.3258,4.024136,0.934891,3.5987
0,37,3137.6616,1.512258,0.390751,3200.4716
0,9,14703.1151,1.840858,0.499569,18256.2464
0,6,5950.581,1.40033,0.326166,5620.458
0,56,2126.2751,1.898792,0.574745,2723.1947
0,15,5847.7824,3.505602,0.84811,13827.25
0,18,336.9561,3.499099,0.862695,795.2642
0,6,615.329,2.197846,0.594444,912.1928
0,93,1264.694,2.578117,0.747062,2199.2273
0,62,1899.7685,2.047584,0.620047,2623.7611
0,7,28.941,1.196897,0.394112,23.3643
0,41,46.5362,3.010884,0.894921,94.5076
0,9,214.4235,2.795876,0.74745,404.3637
0,21,521.243,4.280727,0.895749,1505.0111
0,79,17.0647,6.333995,0.96407,72.905
0,49,2430.0409,1.74499,0.513992,2860.148
0,41,255.4447,6.144869,0.948572,1058.7451
0,6,1050.2572,2.107899,0.580563,1493.2327
0,6,36.288,1.477852,0.391477,36.1723
0,5,0.0018,0.857143,0.5,0.001
0,18,361.997,3.761551,0.871657,918.4466
0,28,2266.638,1.858245,0.546687,2840.9733
0,20,3211.2305,1.468677,0.357771,3181.1167
0,44,2707.6757,1.620275,0.460059,2959.1524
0,21,546.2817,4.082711,0.890744,1504.3444
0,5,43.1953,1.997654,0.499586,58.2021
0,21,50.7974,1.969551,0.73272,67.4825
0,81,3.4598,3.488457,0.878457,8.1407
0,73,11.1773,2.892133,0.810412,21.8041
0,16,6109.8811,3.813495,0.864526,15715.85
0,13,424.3616,3.342402,0.827777,956.702
0,17,11.2693,1.754847,0.553412,13.3389
0,49,5.4811,2.894981,0.882762,10.7028
0,23,941.1168,3.1177,0.811777,1979.0642
0,8,725.777,2.596874,0.709692,1271.2647
0,8,747.9901,2.507918,0.700824,1265.2934
0,35,156.5142,4.239844,0.91246,447.5954
0,17,10.9629,1.619432,0.469725,11.9749
0,5,4.3258,1.95897,0.492251,5.7157
0,47,2521.5283,1.711184,0.495696,2910.3312
0,9,7896.6914,2.58336,0.728637,13759.8
0,19,28.1304,1.874241,0.549965,35.5618
0,6,6.2238,2.09828,0.578979,8.8085
0,82,1391.6273,2.463819,0.721686,2312.6697
0,24,2914.7724,1.530367,0.417052,3008.7228
0,41,2787.2632,3.874769,0.905195,7284.6
0,36,3350.6447,1.384905,0.329889,3129.8997
0,38,3121.0293,1.477843,0.375855,3111.058
0,32,3819.187,3.848987,0.870316,9915.15
0,29,4197.8416,3.668552,0.857216,10387.3
0,6,12600,1.539683,0.435979,13085.3
0,21,1519.6545,2.39477,0.696304,2454.6558
0,24,4800.9701,1.060149,0.043447,3433.0321
0,52,2213.3334,1.720699,0.561717,2568.8208
0,17,460.6769,3.303015,0.847403,1026.3344
0,6,777.9056,2.022327,0.566424,1061.1096
0,166,1.2278,3.722772,0.925856,3.083
0,16,3070.3055,1.507352,0.399459,3121.6063
0,30,3993.0558,1.214088,0.217052,3269.9236
0,67,1054.4498,2.74107,0.78911,1949.5211
0,15,5099.9116,3.431432,0.844752,11803.75
0,46,175.6426,6.323426,0.952899,749.1421
0,9,437.3224,1.794581,0.306867,135.6545
0,252,183.4179,7.103921,0.963303,878.8642
0,133,898.2357,3.119207,0.820353,1889.8028
0,14,390.3344,3.498517,0.841811,921.0915
0,20,102.488,1.686842,0.658021,116.6083
0,21,3062.0489,1.511094,0.387601,3120.9412
0,9,298.3061,1.880078,0.593215,378.2858
0,6,1009.3514,2.210653,0.596332,1505.0293
0,19,83.4579,3.795202,0.876505,213.6408
0,6,1638.7314,2.226256,0.59859,2460.7345
0,54,2182.9963,1.877391,0.564219,2764.3292
0,11,77.8158,1.602658,0.3984,84.1183
0,32,3790.3698,3.851867,0.871076,9847.7
0,8,1481.037,2.614943,0.711411,2612.2216
0,8,6.3246,2.612189,0.711258,11.1434
0,15,396.7456,3.459215,0.846282,925.7029
0,6,817.4336,2.176964,0.59134,1200.2888
0,6,0.1118,0.418597,0.028571,0.018
0,20,3199.486,1.479961,0.360151,3193.835
0,10,675.5613,2.812637,0.764628,1281.6235
0,7,94.2402,2.207367,0.636317,140.3113
0,19,282.6627,4.070307,0.884445,776.0283
0,42,2817.2898,1.58776,0.436542,3017.1601
0,6,9.5066,1.450509,0.372123,9.301
0,15,422.8033,3.584753,0.851342,1022.3028
0,6,38.8946,1.467736,0.384472,38.5052
0,39,143.4288,3.357252,0.901874,324.7896
0,39,3126.5054,4.221966,0.893656,8903.4
0,7,10.045,1.490892,0.319207,10.1013
0,12,18.7323,1.371006,0.541539,17.3226
0,20,27.5477,2.367496,0.806899,43.9903
0,30,2247.1268,1.853736,0.559387,2809.6829
0,18,12.7371,1.357754,0.420048,11.6647
0,16,31.1425,1.331915,0.390854,27.9777
0,6,11.5226,1.375408,0.276725,10.6897
0,6,1168.8036,2.198756,0.594594,1733.4069
0,6,341.2168,1.871725,0.538802,430.7789
0,52,2306.9887,4.984853,0.921397,7756.75
0,18,11.816,2.862622,0.830684,22.8148
0,39,3056.7736,1.487233,0.388646,3066.3676
0,6,1820.45,2.232536,0.599494,2741.3166
0,21,31.6768,1.913467,0.760514,40.8832
0,6,961.3082,2.092093,0.577961,1356.5182
0,12,3503.0845,3.303963,0.81755,7806.7044
0,42,2830.6441,1.603133,0.444973,3060.8135
0,214,557.9287,8.381083,0.980827,3153.9939
0,201,3019.3571,0.007865,0.261203,1.445
0,19,1307.0556,2.358448,0.782158,2079.2289
0,14,19.4437,1.533652,0.553959,20.1135
0,9,7894.3446,2.596796,0.729646,13827.25
0,245,14.8253,8.106065,0.983665,81.0577
0,6,47.334,1.89292,0.540078,60.4348
0,19,414.6733,3.389869,0.861386,948.1368
0,40,49.5356,3.019632,0.894044,100.8913
0,51,2.6255,2.609459,0.78909,4.621
0,16,5.8057,1.369649,0.535948,5.3635
0,14,456.4587,3.483167,0.841169,1072.4022
0,8,54607.6163,2.405255,0.999973,0.044
0,162,44.7354,7.403134,0.978499,223.3825
0,18,8.8408,1.421591,0.521724,8.4771
0,14,4631.9073,3.583837,0.845604,11196.7
0,32,3838.9861,3.803087,0.869422,9847.7
0,47,2564.5082,1.656079,0.487473,2864.6197
0,6,1066.952,2.197418,0.594395,1581.3917
0,20,3426.4753,1.394405,0.327471,3222.6892
0,45,2654.3012,1.670707,0.47955,2991.1102
0,14,94.4385,2.808072,0.805501,178.8708
0,75,20.082,5.640751,0.957833,76.4058
0,21,222.6311,2.584371,0.772406,388.0813
0,5,0.004,1.190238,0.4,0.0032
0,21,7.4283,2.086286,0.76518,10.453
0,18,337.9968,4.02394,0.879624,917.3731
0,6,38.9498,1.834375,0.526828,48.192
0,6,64.4576,1.393468,0.302101,60.5833
0,26,578.5915,3.542753,0.884282,1382.5947
0,6,1024.2714,1.728087,0.500039,1193.8856
0,6,810.6576,2.167369,0.589894,1185.0924
0,30,17.908,1.8123,0.774705,21.8907
0,6,103.3704,2.074346,0.574806,144.6303
0,7,7.819,1.517497,0.329847,8.0031
0,31,3839.1591,1.259797,0.23218,3262.2618
0,66,2.8543,2.597721,0.860793,5.0011
0,6,10.5216,1.479408,0.392761,10.4991
0,8,10.5761,1.583296,0.401422,11.2946
0,14,157.9798,3.503528,0.84201,373.3268
0,11,18419.6743,0.178986,0.028365,6.2255
0,36,1824.5929,2.087508,0.635081,2569.0704
0,73,1412.322,4.723577,0.978723,0.691
0,7,119.8615,2.374705,0.657882,191.9868
0,8,13.9024,1.600187,0.412465,15.0053
0,18,246.7078,2.455804,0.753636,408.6565
0,6,408.7778,1.515286,0.99973,0.161
0,51,4.2443,2.074108,0.760306,5.9377
0,41,2902.3274,1.556099,0.419535,3046.2508
0,29,4133.803,1.189043,0.175204,3315.3479
0,39,3078.7771,4.287764,0.895142,8904.1207
0,6,768.935,1.957976,0.555096,1015.4979
0,30,3971.7158,1.252786,0.221234,3356.1158
0,15,417.2173,3.65469,0.853986,1028.4774
0,5,58.0127,1.999046,0.499828,78.2219
0,73,1.7004,3.369752,0.854315,3.8647
0,33,1047.5329,5.647858,0.937461,3990.5563
0,31,3939.2016,3.782492,0.866014,10050.05
0,48,2457.1051,1.741167,0.508579,2885.6656
0,8,3.2701,2.507834,0.701126,5.5316
0,8,4.4029,2.622042,0.712184,7.7867
0,627,120.703,8.178091,0.975859,665.8124
0,31,2178.7984,1.869113,0.564241,2746.8468
0,14,94.585,2.817719,0.80617,179.7637
0,34,1850.3654,2.108148,0.629931,2631.1193
0,42,2817.9515,1.588066,0.43641,3018.4496
0,35,971.0361,5.591283,0.938736,3662.0882
0,12,10.0641,1.725201,0.567305,11.7111
0,41,2902.8916,1.54238,0.419422,3019.9812
0,11,600.6572,2.939583,0.786357,1190.9522
0,29,11.7024,2.658265,0.85452,20.9823
0,6,21.3004,1.377245,0.265196,19.787
0,6,13.0636,1.372605,0.249836,12.0946
0,19,32.8979,2.549662,0.818076,56.576
0,18,331.5351,3.640388,0.867381,814.065
0,24,448.547,4.622684,0.909929,1398.5698
0,11,583.4093,3.00002,0.790278,1180.5367
0,35,3460.2486,4.046891,0.882522,9445.1904
0,8,4.4446,2.621956,0.712231,7.8603
0,24,1522.6996,2.283755,0.698195,2345.5559
0,110,1060.4247,2.879581,0.790015,2059.6388
0,47,2554.2211,4.737256,0.913416,8161.45
0,7,39.5052,1.676462,0.537308,44.6714
0,6,12.248,1.409578,0.327844,11.6449
0,22,2902.6409,1.576347,0.419739,3086.2223
0,8,88571.6674,0.686585,0.428537,30002.829
0,12,17.0347,1.973276,0.598959,22.6728
0,20,340.3644,3.926244,0.883759,901.3704
0,41,2902.6345,1.557008,0.420209,3048.3516
0,15,40.5789,1.688425,0.665851,46.213
0,6,27.0404,1.669143,0.480564,30.4431
0,9,7827.5468,2.606181,0.731012,13759.8
0,187,37.5085,9.739943,0.984898,246.4154
0,18,589.3066,3.978569,0.878342,1581.4307
0,12,231.7569,2.352087,0.750575,367.6783
0,9,1294.9872,2.734623,0.742522,2388.6078
0,6,893.762,2.185408,0.592599,1317.4568
0,9,695.2904,2.762602,0.74479,1295.5869
0,29,2331.9082,1.791732,0.533619,2818.1658
0,16,21.5581,1.646222,0.509905,23.9377
0,35,3437.1163,1.359203,0.314488,3151.0872
0,6,853.1206,2.199658,0.594711,1265.749
0,45,2.9846,4.380598,0.921207,8.8186
0,6,21.4392,1.517489,0.41648,21.944
0,18,332.0996,3.988079,0.8786,893.3345
0,6,66.6196,1.584863,0.448846,71.2157
0,19,416.6212,3.100189,0.845648,871.187
0,45,2652.7474,1.642157,0.469451,2938.2764
0,8,574.1801,1.707403,0.431372,661.2507
0,8,25.4374,2.143263,0.651987,36.7731
0,7,7.8395,1.508762,0.32295,7.9779
0,85,17.2647,6.076044,0.963819,70.756
0,40,3031.7467,4.287957,0.895816,8768.5
0,12,346.1067,1.72792,0.603525,403.3812
0,5,0.6422,1.662896,0.425135,0.7204
0,15,741.4719,3.684234,0.855075,1842.5695
0,9,71250.2688,0.692703,0.473621,39998.2295
0,53,238.0689,5.863408,0.952386,941.5314
0,8,737.246,2.572555,0.707372,1279.2609
0,15,14.4114,1.205505,0.541471,11.7181
0,12,18.1086,1.851192,0.575809,22.611
0,8,1054.8707,2.624911,0.712347,1867.6514
0,11,4423.7381,1.148536,0.135212,3427.0149
0,10,561.943,2.933593,0.773305,1111.9216
0,6,10.2528,1.369223,0.23386,9.4689
0,7,1335.5272,2.439821,0.665566,2197.8229
0,43,2791.1408,1.581747,0.441782,2977.8361
0,46,533.1953,4.681779,0.928431,1683.756
0,11,610.5645,3.003707,0.790432,1237.0039
0,6,0.1786,1.298211,0.275102,0.1564
0,75,19.5893,5.881152,0.959573,77.7077
0,24,3922.1007,1.267216,0.230967,3352.3665
0,30,3979.708,1.224584,0.204065,3287.1671
0,27,4450.9248,1.113672,0.109815,3343.4082
0,15,409.3478,3.635377,0.853262,1003.746
0,26,719.0566,2.461764,0.742989,1193.9646
0,47,2034.1163,4.605173,0.929805,6318.3495
0,20,1928.1867,2.000747,0.614533,2602.095
0,6,4.8284,1.725643,0.498373,5.62
0,16,390.1975,3.134149,0.837401,824.871
0,9,1322.6037,2.652968,0.735329,2366.7024
0,30,3970.7703,1.228167,0.205856,3289.3796
0,16,5481.8964,3.684856,0.860512,13624.9
0,26,2448.9206,1.767067,0.510224,2918.8361
0,21,1504.9654,4.429159,0.898996,4496.0353
0,7,7.9525,1.506621,0.326429,8.0815
0,15,8.4259,1.629526,0.478733,9.261
0,6,7.533,2.020954,0.565556,10.2685
0,37,3308.1533,1.3922,0.33837,3106.4838
0,11,527.5847,2.876274,0.782145,1023.5388
0,6,22.9738,1.658967,0.477157,25.7071
0,6,6.3442,2.128558,0.583924,9.1084
0,6,1022.0764,2.172757,0.590734,1497.878
0,18,2728.0961,1.61065,0.454381,2963.7584
0,8,4.343,2.624652,0.712431,7.6885
0,6,24.8428,1.644272,0.471999,27.5522
0,10,6731.0161,2.967792,0.775634,13473.9851
0,43,413.7245,4.118536,0.917255,1149.3068
0,143,1.4859,3.401806,0.923727,3.4095
0,6,86.9516,2.042881,0.569349,119.8127
0,7,1337.3387,2.437307,0.665279,2198.5361
0,30,3970.2457,1.226295,0.205958,3283.9321
0,30,4000.4217,1.218131,0.199922,3286.8651
0,9,7804.5847,2.626661,0.73272,13827.25
0,11,49000.3247,0.654656,-0.999943,24999.7685
0,11,529.4865,3.09636,0.796181,1105.8299
0,474,2921.8067,1.35033,0.939481,192.349
0,5,0.0065,1.591397,0.47619,0.007
0,20,0.6832,3.662611,0.874879,1.6877
0,6,802.119,2.176078,0.591227,1177.322
0,37,3308.7586,1.43919,0.351224,3211.9226
0,15,50.0068,1.977698,0.570305,66.7069
0,10,628.1734,2.797253,0.76347,1185.2046
0,15,13.8724,1.636475,0.619631,15.3124
0,6,12.184,1.412494,0.331816,11.608
0,46,1379.4736,2.399263,0.724106,2232.4065
0,6,17600,1.363636,0.200828,16188
0,6,1695.117,2.223908,0.598252,2542.7199
0,14,275.9104,2.939711,0.81371,547.0848
0,8,5.1189,1.81822,0.568168,6.2777
0,34,3508.8555,1.354411,0.297996,3205.5147
0,14,275.6665,2.926774,0.812951,544.1957
0,35,3461.6768,4.044283,0.882456,9443
0,8,307.5071,2.236958,0.669383,463.9754
0,110,1076.0268,2.824285,0.784795,2049.8098
0,11,551.9683,3.065851,0.794336,1141.4244
0,10,571.4886,2.930866,0.773121,1129.758
0,21,531.1661,4.094276,0.891222,1466.8625
0,43,130.0211,5.833588,0.947208,511.6012
0,37,1875.2664,1.910967,0.628661,2417.1192
0,240,492.0183,4.357587,0.903526,1446.1364
0,14,16.4054,1.023109,0.253548,11.3211
0,8,42.9681,2.334145,0.680358,67.6482
0,21,298.2598,4.137673,0.892198,832.4014
0,6,6.1306,2.193934,0.59401,9.0721
0,8,3294.4219,2.642544,0.713529,5871.9636
0,30,3997.0189,1.221223,0.201494,3292.4046
0,16,62.2491,1.683186,0.492103,70.6719
0,5,6.3085,1.196331,0.173853,5.0905
0,19,6574.5707,2.859502,0.775614,12680.6
0,18,12.6084,1.35022,0.379701,11.4828
0,13,20.5434,1.42294,0.587044,19.717
0,80,21.3129,2.750663,0.854473,39.5423
0,6,1034.499,2.106342,0.580311,1469.7415
0,45,2661.1055,1.637182,0.467779,2938.6036
0,63,1931.3135,1.993896,0.613993,2597.3907
0,30,4013.6989,3.737201,0.861835,10117.5
0,5,29.402,0.827626,0.01559,16.4132
0,44,2712.2043,1.601647,0.45757,2930.0232
0,6,6.2648,2.153751,0.587877,9.1009
0,37,3224.7962,1.460685,0.368265,3177.1732
0,51,5.4456,2.496763,0.836559,9.1708
0,8,8.9627,2.631592,0.713023,15.9089
0,6,707.395,1.378184,0.302357,657.5839
0,6,14.3092,1.862176,0.533349,17.9729
0,5,1.2412,1.942101,0.489189,1.626
0,35,3519.5134,3.977823,0.880289,9443
0,14,465.2031,3.491064,0.841498,1095.4243
0,14,78.3105,1.619045,0.625346,85.5186
0,16,46000.2443,0.418541,-0.199989,10000.453
0,18,24.3516,2.807047,0.763752,46.1062
0,33,1935.7633,2.034761,0.613115,2656.7309
0,32,3733.0284,1.287301,0.253404,3241.3315
0,8,28.2644,2.194622,0.66045,41.8391
0,21,721.4987,3.256994,0.855702,1585.0189
0,17,337.3386,3.756548,0.86735,854.7455
0,6,885.5158,2.212547,0.596599,1321.5109
0,35,3521.8774,5.820759,0.941302,13827.25
0,11,611.2954,2.959093,0.787623,1220.0895
0,27,4534.0959,3.506763,0.845253,10724.55
0,27,118.5312,3.366576,0.881561,269.1553
0,7,10900,1.146789,0.396386,8431.25
0,45,2637.1843,1.65642,0.472564,2946.4074
0,26,621.1903,4.888828,0.918252,2048.3839
0,30,3971.7582,1.253893,0.222598,3359.1175
0,26,3947.593,1.239131,0.210487,3299.3752
0,7,1226.2658,2.446831,0.666365,2023.8134
0,83,15.6949,6.763655,0.96713,71.6013
0,13,5742.2132,3.448148,0.832832,13355.1
0,6,3172.1994,1.989433,0.562704,4256.6869
0,365,309.7363,5.419369,0.938053,1132.199
0,30,3994.924,1.243954,0.216686,3351.9296
0,9,112.6761,2.825175,0.749754,214.7135
0,34,1764.5479,5.723846,0.939258,6812.45
0,33,3714.8464,1.298538,0.271605,3253.6998
0,10,1438.7856,2.306748,0.712203,2238.6082
0,6,8.9918,1.465016,0.38526,8.8853
0,16,355.4173,3.501669,0.853415,839.4517
0,117,1005.3157,2.925939,0.800928,1984.0368
0,44,2676.3868,1.6363,0.464724,2953.8856
0,91,1289.1171,2.566572,0.742177,2231.6587
0,11,574.0657,3.065323,0.794308,1186.9157
0,29,2185.8178,1.895957,0.562841,2795.2746
0,8,6.8857,1.808511,0.561457,8.3995
0,7,7.9847,1.491376,0.321101,8.032
0,27,2340.4514,1.82952,0.531914,2888.1428
0,5,0.0238,0.404408,-0.083333,0.0065
0,30,4005.5537,1.219133,0.198903,3293.7889
0,30,4002.6864,1.217476,0.199468,3286.9552
0,15,423.6972,3.327076,0.840527,950.8242
0,21,671.0016,3.34528,0.862471,1514.042
0,26,1645.9432,2.295798,0.678894,2548.7688
0,13,263.3847,3.041932,0.811946,540.4083
0,6,49.215,1.9054,0.542756,63.2507
0,6,2355.0132,2.229801,0.597434,3541.9415
0,17,4.4787,1.363721,0.457726,4.1197
0,18,4399.7257,1.12057,0.121679,3325.4191
0,7,40.6593,1.864688,0.580125,51.1386
0,6,4.3814,2.220001,0.597759,6.5607
0,32,3762.0502,3.854281,0.870497,9780.25
0,33,3621.787,1.320204,0.275648,3225.1191
0,6,2238.7552,2.226763,0.600365,3362.5013
0,18,15.9993,1.302488,0.438885,14.0558
0,43,1469.5845,2.402798,0.706084,2381.737
0,36,12.8628,3.800954,0.907895,32.9768
0,6,23.547,1.558572,0.437181,24.754
0,6,320.6706,0.547127,0.201335,118.3395
0,38,429.4491,4.171811,0.913725,1208.421
0,7,46080.2855,1.849429,0.835185,2961.7565
0,5,40.3588,1.996384,0.49933,54.3455
0,57,2.7031,2.438066,0.774312,4.4451
0,8,511.1767,2.645442,0.714258,912.1187
0,8,9.3483,1.485052,0.373669,9.3639
0,22,1.3557,3.700036,0.880262,3.3834
0,6,2019.0378,2.229868,0.600191,3036.7253
0,6,748.562,2.204896,0.595476,1113.2634
0,73,2.261,2.653441,0.81548,4.0466
0,33,3624.5518,1.340048,0.290836,3276.0952
0,20,868.6571,2.80804,0.822734,1645.2564
0,28,385.2689,4.987871,0.922944,1296.1676
0,8,309.8336,2.142682,0.657196,447.7837
0,39,3121.7237,4.260467,0.894179,8970.85
0,6,9.5236,1.370464,0.229195,8.8034
0,59,2061.4492,1.914166,0.587711,2661.5475
0,50,616.973,6.828196,0.958171,2841.542
0,8,8.841,2.584068,0.708524,15.4095
0,13,0.0049,2.570446,0.82197,0.0085
0,8,151.7129,2.467551,0.69659,252.5053
0,6,810.2882,1.883854,0.538095,1029.6007
0,9,83.2135,2.823995,0.749665,158.5038
0,8,736.6244,1.846274,0.591658,917.327
0,8,4.512,2.613359,0.71136,7.9534
0,6,12.2806,2.212621,0.596689,18.3277
0,11,598.6931,3.074323,0.794848,1241.4685
0,27,1370.1992,2.399766,0.725968,2217.862
0,30,3985.9746,1.248615,0.218443,3356.9501
0,6,6.1886,2.173265,0.590939,9.0717
0,38,3203.6226,4.21398,0.891218,9105.75
0,86,450.2624,8.461508,0.974373,2569.7768
0,12,402.2404,3.171984,0.81065,860.5947
0,10,568.8103,2.858636,0.768013,1096.7517
0,26,2352.6825,1.702805,0.529489,2702.1541
0,21,594.7291,3.068806,0.823346,1231.0354
0,27,24.6071,2.270769,0.78712,37.689
0,46,1392.8244,6.310013,0.952786,5928.0047
0,23,2825.0438,1.588764,0.440593,3027.3772
0,40,2979.1962,1.521502,0.404161,3057.4093
0,6,12.0138,1.402576,0.317859,11.3655
0,6,2012.0736,2.227004,0.597586,3022.3641
0,12,810.565,3.266669,0.815677,1785.9734
0,41,2889.3223,1.55726,0.422136,3034.8638
0,5,25.3265,1.996131,0.499318,34.0994
0,26,408.4955,4.892759,0.918301,1348.1029
0,27,2350.5169,1.817478,0.529917,2881.4732
0,41,2893.9001,1.57333,0.432569,3071.0388
0,16,228.8391,3.373532,0.848207,520.7113
0,32,3743.2955,1.289274,0.251342,3255.2263
0,81,5.4087,3.488799,0.923528,12.7278
0,263,446.9306,4.526118,0.910614,1364.4196
0,17,9.3474,1.591925,0.495537,10.0368
0,6,1124.116,2.118777,0.58229,1606.4912
0,35,3528.7208,1.369001,0.294256,3258.3893
0,19,2841.8015,1.516503,0.431379,2906.8262
0,6,6.1644,2.205983,0.595788,9.1722
